,ceb,age,educ,religion,idlnchld,knowmeth,usemeth,agefm,heduc,urban,electric,radio,tv,bicycle,nevermarr,idlnchld_noans,heduc_noans,usemeth_noans
2383,1,23,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,1.0,1,0,0,0
2384,3,37,0,catholic,5.0,1.0,-1.0,19.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,1
2385,1,26,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2386,8,48,6,other,4.0,1.0,1.0,24.0,3.0,1,0.0,0.0,0.0,0.0,0,0,0,0
2387,0,16,8,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2388,3,27,0,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2389,1,22,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2390,1,23,10,other,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,1.0,0.0,1,0,0,0
2391,0,22,10,protestant,12.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2392,1,20,7,protestant,1.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2393,1,21,10,catholic,1.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2394,1,30,9,protestant,1.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2395,0,22,7,protestant,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2396,2,33,8,protestant,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2397,1,24,0,spirit,20.0,1.0,0.0,24.0,12.0,1,0.0,1.0,0.0,0.0,0,0,0,0
2398,5,42,0,spirit,5.0,1.0,0.0,23.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0
2399,10,40,0,catholic,4.0,1.0,1.0,12.0,-2.0,1,0.0,1.0,0.0,0.0,0,0,1,0
2400,5,43,0,protestant,7.0,1.0,1.0,38.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
2401,1,20,9,protestant,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2402,1,25,7,other,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2403,3,34,4,catholic,5.0,1.0,1.0,20.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0
2404,2,28,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2405,3,32,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2406,2,28,1,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2407,2,25,9,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2408,1,20,10,other,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2409,0,22,7,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2410,4,35,0,protestant,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2411,2,30,5,catholic,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2412,2,26,6,catholic,2.0,1.0,1.0,22.0,-2.0,1,0.0,1.0,0.0,1.0,0,0,1,0
2413,0,19,7,protestant,2.0,1.0,0.0,18.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
2414,1,20,7,other,1.0,1.0,1.0,16.0,7.0,1,0.0,1.0,0.0,1.0,0,0,0,0
2415,4,37,0,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2416,0,19,7,protestant,6.0,1.0,0.0,18.0,7.0,1,0.0,1.0,0.0,0.0,0,0,0,0
2417,1,21,10,protestant,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2418,4,32,7,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2419,2,28,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2420,1,24,10,spirit,1.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2421,0,22,9,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2422,0,17,10,catholic,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2423,2,33,7,protestant,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2424,1,26,7,spirit,6.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2425,1,19,10,other,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2426,0,16,8,protestant,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2427,1,24,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2428,2,30,7,protestant,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2429,0,18,7,spirit,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2430,0,20,10,catholic,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2431,0,18,10,catholic,5.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2432,2,26,10,spirit,5.0,1.0,1.0,16.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
2433,2,31,10,other,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2434,2,26,7,other,3.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2435,3,34,10,other,2.0,1.0,1.0,23.0,4.0,1,0.0,1.0,1.0,1.0,0,0,0,0
2436,0,16,11,protestant,2.0,1.0,0.0,0.0,-1.0,1,1.0,1.0,0.0,0.0,1,0,0,0
2437,8,41,10,protestant,-1.0,1.0,1.0,28.0,6.0,1,1.0,1.0,0.0,0.0,0,1,0,0
2438,1,49,4,protestant,5.0,1.0,0.0,27.0,6.0,1,0.0,1.0,0.0,0.0,0,0,0,0
2439,2,21,7,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2440,1,26,12,spirit,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2441,2,22,10,protestant,2.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2442,1,21,10,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2443,1,23,10,spirit,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2444,0,20,10,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2445,0,18,10,spirit,3.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,1.0,1,0,0,0
2446,3,37,7,catholic,4.0,1.0,1.0,18.0,10.0,1,0.0,1.0,0.0,0.0,0,0,0,0
2447,0,16,9,catholic,0.0,0.0,0.0,0.0,-1.0,1,0.0,1.0,1.0,1.0,1,0,0,0
2448,4,34,0,other,4.0,1.0,1.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2449,0,19,5,other,2.0,1.0,0.0,0.0,-1.0,1,0.0,0.0,0.0,0.0,1,0,0,0
2450,0,17,10,catholic,2.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2451,0,17,7,spirit,3.0,1.0,-1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,1
2452,4,37,0,other,-1.0,1.0,1.0,21.0,0.0,1,0.0,1.0,0.0,0.0,0,1,0,0
2453,0,19,11,protestant,5.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2454,0,16,9,protestant,4.0,1.0,0.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2455,2,38,7,protestant,4.0,1.0,1.0,0.0,-1.0,1,0.0,1.0,0.0,0.0,1,0,0,0
2456,2,31,14,other,2.0,1.0,-1.0,20.0,13.0,0,1.0,1.0,1.0,0.0,0,0,0,1
2457,0,24,17,spirit,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,1.0,0.0,1,0,0,0
2458,0,26,17,catholic,2.0,1.0,0.0,0.0,-1.0,0,1.0,1.0,1.0,0.0,1,0,0,0
2459,0,23,17,other,1.0,1.0,0.0,0.0,-1.0,0,1.0,1.0,1.0,0.0,1,0,0,0
2460,1,30,17,protestant,3.0,1.0,1.0,28.0,15.0,0,1.0,1.0,1.0,0.0,0,0,0,0
2461,2,39,17,protestant,4.0,1.0,1.0,15.0,17.0,0,1.0,1.0,1.0,0.0,0,0,0,0
2462,1,26,17,spirit,3.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,1.0,0.0,1,0,0,0
2463,0,22,15,spirit,3.0,1.0,1.0,22.0,17.0,0,1.0,1.0,0.0,1.0,0,0,0,0
2464,0,20,10,protestant,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
2465,0,22,10,spirit,2.0,1.0,0.0,0.0,-1.0,0,1.0,0.0,1.0,0.0,1,0,0,0
2466,3,32,10,protestant,4.0,1.0,1.0,17.0,5.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2467,1,32,0,protestant,6.0,1.0,1.0,23.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2468,4,28,0,protestant,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2469,2,40,5,protestant,6.0,1.0,1.0,30.0,6.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2470,1,44,2,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2471,0,15,8,protestant,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2472,1,17,8,catholic,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2473,0,17,6,catholic,2.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2474,3,36,0,spirit,4.0,1.0,-1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,1
2475,11,46,0,spirit,10.0,1.0,-1.0,17.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,1
2476,1,23,5,spirit,8.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2477,2,25,7,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2478,0,17,7,spirit,6.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2479,3,24,4,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2480,0,18,7,catholic,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2481,1,23,7,catholic,5.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2482,1,21,7,catholic,4.0,1.0,1.0,0.0,-1.0,0,1.0,0.0,0.0,0.0,1,0,0,0
2483,9,49,5,catholic,8.0,1.0,1.0,23.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2484,1,20,7,protestant,1.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2485,4,30,4,protestant,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2486,10,44,2,catholic,6.0,1.0,1.0,17.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2487,0,19,7,catholic,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2488,2,20,7,catholic,3.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2489,0,40,2,spirit,5.0,1.0,0.0,0.0,-1.0,0,1.0,0.0,0.0,0.0,1,0,0,0
2490,6,45,3,spirit,10.0,1.0,0.0,18.0,12.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2491,6,41,2,catholic,6.0,1.0,1.0,21.0,2.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2492,2,21,7,catholic,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2493,2,48,12,catholic,6.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2494,2,41,7,spirit,7.0,1.0,1.0,19.0,7.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2495,1,20,10,catholic,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2496,4,42,2,spirit,5.0,1.0,-1.0,36.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,1
2497,0,20,10,catholic,5.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2498,3,26,0,catholic,7.0,1.0,1.0,12.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2499,3,19,6,catholic,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2500,3,41,0,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2501,1,26,7,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2502,1,21,7,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2503,1,32,0,spirit,8.0,1.0,0.0,19.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2504,0,28,10,catholic,3.0,1.0,1.0,19.0,10.0,0,1.0,1.0,0.0,0.0,0,0,0,0
2505,2,46,15,other,2.0,1.0,1.0,21.0,18.0,0,1.0,1.0,0.0,1.0,0,0,0,0
2506,0,23,17,protestant,2.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
2507,1,41,15,other,1.0,1.0,1.0,21.0,16.0,0,1.0,1.0,1.0,1.0,0,0,0,0
2508,4,36,15,protestant,4.0,1.0,1.0,20.0,16.0,0,1.0,1.0,1.0,1.0,0,0,0,0
2509,1,29,16,catholic,4.0,1.0,1.0,26.0,18.0,0,1.0,1.0,1.0,1.0,0,0,0,0
2510,0,16,10,catholic,3.0,1.0,0.0,0.0,-1.0,0,1.0,1.0,1.0,1.0,1,0,0,0
2511,8,29,0,spirit,6.0,1.0,1.0,15.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2512,5,32,9,protestant,3.0,1.0,1.0,19.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2513,3,33,0,spirit,8.0,1.0,-1.0,17.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
2514,5,34,0,catholic,5.0,1.0,1.0,22.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2515,0,15,6,catholic,4.0,0.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2516,10,39,7,spirit,5.0,1.0,1.0,20.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2517,1,18,7,spirit,5.0,1.0,-1.0,17.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,1
2518,4,38,12,protestant,4.0,1.0,1.0,21.0,16.0,0,1.0,1.0,0.0,1.0,0,0,0,0
2519,2,25,7,spirit,-1.0,1.0,-1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,1,0,1
2520,0,20,9,spirit,4.0,1.0,-1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,1
2521,0,19,10,protestant,3.0,1.0,-1.0,0.0,-1.0,0,1.0,1.0,0.0,1.0,1,0,0,1
2522,7,35,0,other,8.0,1.0,0.0,13.0,3.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2523,0,15,0,other,5.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2524,1,18,0,other,2.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2525,6,33,0,other,4.0,0.0,0.0,15.0,-2.0,0,0.0,0.0,0.0,0.0,0,0,1,0
2526,5,27,0,other,1.0,0.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2527,3,24,0,other,10.0,0.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2528,3,30,2,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2529,6,49,0,other,6.0,1.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2530,8,41,10,spirit,8.0,1.0,1.0,15.0,16.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2531,0,18,2,spirit,2.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2532,3,24,5,other,4.0,1.0,0.0,19.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2533,5,29,5,spirit,4.0,1.0,0.0,19.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2534,4,28,9,protestant,8.0,1.0,1.0,18.0,6.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2535,2,26,13,spirit,3.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2536,5,46,2,other,10.0,1.0,-1.0,22.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1
2537,6,28,0,other,4.0,1.0,1.0,12.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2538,4,24,0,other,-1.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,1,0,0
2539,3,26,0,spirit,6.0,1.0,1.0,24.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2540,1,24,7,other,1.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2541,1,21,7,spirit,6.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2542,1,26,7,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,1.0,1,0,0,0
2543,1,18,8,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2544,1,23,3,spirit,10.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2545,3,32,10,other,4.0,1.0,1.0,23.0,17.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2546,5,34,2,other,10.0,1.0,1.0,32.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2547,1,19,8,other,4.0,1.0,1.0,19.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2548,6,46,5,protestant,4.0,1.0,0.0,19.0,-2.0,0,0.0,1.0,0.0,0.0,0,0,1,0
2549,0,18,7,protestant,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2550,6,47,1,protestant,10.0,1.0,0.0,18.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2551,2,24,0,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2552,1,22,0,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2553,7,40,0,other,7.0,1.0,1.0,25.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2554,0,18,7,other,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2555,0,18,4,other,3.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2556,1,45,0,spirit,-1.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,1,0,0
2557,0,19,2,other,3.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2558,2,24,10,protestant,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2559,0,15,7,protestant,2.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2560,5,33,0,other,20.0,1.0,0.0,19.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2561,0,22,0,other,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2562,4,37,7,spirit,6.0,1.0,1.0,18.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2563,5,35,6,other,5.0,1.0,0.0,17.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2564,5,45,1,protestant,5.0,1.0,0.0,30.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2565,1,19,10,protestant,5.0,1.0,-1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,1
2566,3,26,5,protestant,4.0,1.0,1.0,18.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2567,2,26,10,spirit,2.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2568,2,23,6,spirit,2.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2569,4,42,3,protestant,8.0,1.0,-1.0,15.0,2.0,0,0.0,1.0,0.0,0.0,0,0,0,1
2570,0,32,0,catholic,6.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2571,2,24,8,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2572,3,29,0,spirit,10.0,1.0,1.0,18.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2573,0,15,7,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2574,0,17,9,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2575,0,21,5,protestant,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2576,2,30,10,spirit,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2577,0,17,6,catholic,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2578,2,24,7,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2579,3,34,9,catholic,3.0,1.0,1.0,20.0,10.0,0,1.0,1.0,0.0,1.0,0,0,0,0
2580,0,18,11,catholic,4.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,0.0,0.0,1,0,0,0
2581,5,38,10,spirit,6.0,1.0,1.0,23.0,10.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2582,2,21,10,protestant,2.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2583,6,43,5,other,4.0,1.0,-1.0,19.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,1
2584,0,19,9,protestant,6.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2585,0,19,5,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2586,1,20,5,spirit,5.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2587,0,16,7,protestant,3.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2588,0,16,5,other,2.0,1.0,0.0,0.0,-1.0,0,0.0,0.0,0.0,0.0,1,0,0,0
2589,3,26,10,spirit,2.0,1.0,1.0,19.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2590,4,28,6,protestant,4.0,1.0,1.0,19.0,12.0,0,0.0,0.0,0.0,0.0,0,0,0,0
2591,10,45,0,spirit,6.0,1.0,-1.0,17.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,1
2592,2,21,10,other,3.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2593,3,28,7,spirit,3.0,1.0,1.0,0.0,-1.0,0,1.0,1.0,1.0,0.0,1,0,0,0
2594,2,27,0,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2595,3,27,10,spirit,5.0,1.0,1.0,14.0,3.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2596,1,18,9,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2597,0,20,7,spirit,6.0,1.0,-1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,1
2598,0,22,7,spirit,4.0,1.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2599,2,30,7,spirit,8.0,1.0,0.0,21.0,12.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2600,2,46,0,other,10.0,0.0,0.0,33.0,2.0,0,0.0,1.0,0.0,0.0,0,0,0,0
2601,0,16,6,spirit,1.0,0.0,0.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2602,2,27,10,protestant,-1.0,1.0,1.0,24.0,10.0,0,0.0,1.0,1.0,0.0,0,1,0,0
2603,1,48,0,catholic,4.0,1.0,0.0,32.0,0.0,0,1.0,0.0,0.0,1.0,0,0,0,0
2604,1,26,7,other,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,1.0,1.0,1,0,0,0
2605,3,34,0,spirit,4.0,1.0,1.0,19.0,2.0,0,1.0,1.0,1.0,0.0,0,0,0,0
2606,0,19,7,protestant,4.0,1.0,0.0,0.0,-1.0,0,1.0,1.0,1.0,1.0,1,0,0,0
2607,5,46,10,protestant,6.0,1.0,-1.0,23.0,2.0,0,0.0,1.0,0.0,0.0,0,0,0,1
2608,1,21,12,protestant,4.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,0.0,1,0,0,0
2609,1,24,7,catholic,2.0,1.0,1.0,0.0,-1.0,0,0.0,1.0,0.0,1.0,1,0,0,0
2610,0,18,7,catholic,4.0,1.0,0.0,0.0,-1.0,0,1.0,0.0,1.0,0.0,1,0,0,0
2611,3,40,12,catholic,4.0,1.0,-1.0,18.0,17.0,0,0.0,1.0,1.0,1.0,0,0,0,1
2612,1,26,0,catholic,10.0,1.0,0.0,21.0,0.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2613,1,20,12,protestant,3.0,1.0,1.0,15.0,10.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2614,4,40,4,catholic,10.0,1.0,1.0,17.0,-2.0,0,0.0,0.0,0.0,1.0,0,0,1,0
2615,3,26,10,protestant,1.0,1.0,1.0,25.0,3.0,0,0.0,1.0,0.0,1.0,0,0,0,0
2616,1,24,0,spirit,10.0,1.0,-1.0,23.0,7.0,0,0.0,1.0,0.0,1.0,0,0,0,1
